Date,Adj Close,Close,High,Low,Open,Volume,Positive_Close,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,Upper_Band,Middle_Band,Lower_Band,MACD,MACD_Signal,MACD_Hist
2014-10-01 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.0068816803924452805,0.0,0.008788793849036552,0.008026099840892087,0.007735095943866732,0.005365328105794459,0.0038541950748476883,0.0,0.48487281990472597,0.004837009852174112,0.007735095943866732,0.013639319761599156,0.40057530190399404,0.4154330831139159,0.52351960111532
2014-10-02 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.010996907705886433,0.009752778917571439,0.004486708514938638,0.0,0.008788793849036552,0.008066635249365683,0.007735095943866732,0.0054428367612515405,0.0039032646898677498,0.0002197678936862596,0.5376162825764323,0.004837009852174112,0.007735095943866732,0.013639319761599156,0.400599478383001,0.4153076246555528,0.5237591297770288
2014-10-03 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.011389650011953426,0.010127888311955324,0.0007370887673642651,0.0,0.008867971302276817,0.008107170657839308,0.007755613215076049,0.00551173342721667,0.00395233430488777,0.0004535631890880132,0.5376162825764323,0.004852757454972267,0.007755613215076049,0.013662659508790947,0.4006000967563893,0.4152074030000932,0.5239163193084145
2014-10-04 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.011389650011953426,0.010127888311955324,0.0007370887673642651,0.0,0.008867971302276817,0.008107170657839308,0.007755613215076049,0.00551173342721667,0.00395233430488777,0.0004535631890880132,0.5376162825764323,0.004852757454972267,0.007755613215076049,0.013662659508790947,0.4006000967563893,0.4152074030000932,0.5239163193084145
2014-10-05 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.011389650011953426,0.010127888311955324,0.0007370887673642651,0.0,0.008867971302276817,0.008107170657839308,0.007755613215076049,0.00551173342721667,0.00395233430488777,0.0004535631890880132,0.5376162825764323,0.004852757454972267,0.007755613215076049,0.013662659508790947,0.4006000967563893,0.4152074030000932,0.5239163193084145
2014-10-06 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.011389650011953426,0.010127888311955324,0.0007370887673642651,0.0,0.008867971302276817,0.008107170657839308,0.007755613215076049,0.00551173342721667,0.00395233430488777,0.0004535631890880132,0.5376162825764323,0.004852757454972267,0.007755613215076049,0.013662659508790947,0.4006000967563893,0.4152074030000932,0.5239163193084145
2014-10-07 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.011389650011953426,0.010127888311955324,0.0007370887673642651,0.0,0.008867971302276817,0.008107170657839308,0.007755613215076049,0.00551173342721667,0.00395233430488777,0.0004535631890880132,0.5376162825764323,0.004852757454972267,0.007755613215076049,0.013662659508790947,0.4006000967563893,0.4152074030000932,0.5239163193084145
2014-10-08 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.00966693931251214,0.010996907705886433,0.009377676056828502,0.004243684901509758,1.0,0.008947148755517068,0.008107170657839308,0.00773509558649145,0.005580630093181799,0.004001403919907817,0.0006663171986640987,0.5376162825764323,0.004773966056509288,0.00773509558649145,0.013718169526645202,0.40058225087753074,0.41512303785410276,0.5240150828999206
2014-10-09 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.01109902534608559,0.010996907705886433,0.009752778917571439,0.048104670488014506,0.0,0.008867971302276817,0.008107170657839308,0.007714578315282078,0.005640914769655003,0.004032630080938668,0.0008860851127117375,0.4679146434198297,0.004755037024592235,0.007714578315282078,0.013698808875583487,0.40035154107465937,0.41500140598276564,0.5237829639934198
2014-10-10 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.0023983593907704434,0.0,0.008867971302276817,0.008107170657839308,0.007694061044072706,0.005701199446128194,0.004068317066616894,0.0011058530267593625,0.4679146434198297,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.4001552877150471,0.41485804648805147,0.5236476316793456
2014-10-11 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.0023983593907704434,0.0,0.008867971302276817,0.008107170657839308,0.007694061044072706,0.005701199446128194,0.004068317066616894,0.0011058530267593625,0.4679146434198297,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.4001552877150471,0.41485804648805147,0.5236476316793456
2014-10-12 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.0023983593907704434,0.0,0.008867971302276817,0.008107170657839308,0.007694061044072706,0.005701199446128194,0.004068317066616894,0.0011058530267593625,0.4679146434198297,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.4001552877150471,0.41485804648805147,0.5236476316793456
2014-10-13 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.01060415855892996,0.009377676056828502,0.02838345373126828,0.0,0.008788793849036552,0.008066635249365683,0.0076735437728633615,0.005752871983103522,0.0041084649546423435,0.0012975654247277257,0.4679146434198297,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.3999882666498359,0.41470416472124016,0.5235820928301342
2014-10-14 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.008950871350619921,0.01060415855892996,0.009377676056828502,0.005219508056875357,0.0,0.008709616395796316,0.008066635249365683,0.0076735437728633615,0.005813156659576699,0.004148612842667793,0.0014752500544757546,0.4679146434198299,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.39984605175334575,0.41454768630199434,0.5235659193639108
2014-10-15 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.017731592929208635,0.0,0.008630438942556065,0.008066635249365683,0.0076735437728633615,0.005847605067562225,0.004188760730693214,0.0016529346842237974,0.4679146434198299,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.39972489257191035,0.4143940716219551,0.5235837564023663
2014-10-16 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.01060415855892996,0.009377676056828502,0.010153205851975468,0.0,0.008630438942556065,0.008026099840892087,0.007653026501654003,0.005882053475547752,0.004224447716371468,0.0018212674752787344,0.4679146434198299,0.004676422991774357,0.007653026501654003,0.01366802644018375,0.39962161076473657,0.41424694314580507,0.5236241562641762
2014-10-17 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.003819880184549448,1.0,0.008709616395796316,0.008066635249365683,0.0076735437728633615,0.005916501733527368,0.004269056429044293,0.0020059659687755582,0.5495847332090296,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.3997321134493766,0.4141551715916838,0.5239689514692559
2014-10-18 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.003819880184549448,1.0,0.008709616395796316,0.008066635249365683,0.0076735437728633615,0.005916501733527368,0.004269056429044293,0.0020059659687755582,0.5495847332090296,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.3997321134493766,0.4141551715916838,0.5239689514692559
2014-10-19 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.003819880184549448,1.0,0.008709616395796316,0.008066635249365683,0.0076735437728633615,0.005916501733527368,0.004269056429044293,0.0020059659687755582,0.5495847332090296,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.3997321134493766,0.4141551715916838,0.5239689514692559
2014-10-20 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.0010388861420967256,1.0,0.008788793849036552,0.008066635249365683,0.007694061044072706,0.005950949991506971,0.00430920423936991,0.002200016300965474,0.5495847332090296,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.3998102508150259,0.4141000905341247,0.5241974812867211
2014-10-21 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.00338224921441171,0.0,0.008788793849036552,0.008026099840892087,0.007694061044072706,0.005968174270502696,0.004349352127395345,0.0023893907239895262,0.45443298981250035,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.39966353928135595,0.41402159747426553,0.5240516576780633
2014-10-22 00:00:00+00:00,0.009331645456311849,0.009331645456311849,0.009308902213427853,0.010996907705886433,0.009377676056828502,0.003796330062362982,0.0,0.008788793849036552,0.007985564432418449,0.0076735437728633615,0.005985398549498422,0.004385039113073599,0.0025740892378477154,0.45443298981250047,0.004706504354677954,0.0076735437728633615,0.013673438580871083,0.399540937007794,0.41393003243702886,0.523970237776893
2014-10-23 00:00:00+00:00,0.0097049071135593,0.0097049071135593,0.009308902213427853,0.010996907705886433,0.009752778917571439,0.006808601089516874,0.0,0.008867971302276817,0.008026099840892087,0.007694061044072706,0.006028458946975873,0.004407343469410005,0.0027611256859274708,0.5377761976462393,0.004732605552997551,0.007694061044072706,0.0136838288169054,0.39963722193394674,0.4138793752090355,0.5242250354780748
2014-10-24 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.009308902213427853,0.003141972652983341,0.009377676056828502,0.17659574559690905,0.0,0.007205226855491645,0.007215382492685551,0.007283710974007068,0.005916501883533279,0.00434489122504815,0.002908416824651927,0.02717325151564548,0.007132087541343826,0.007283710974007068,0.00982201088177935,0.3955346354157365,0.41287611171749183,0.5182916479275442
2014-10-25 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.009308902213427853,0.003141972652983341,0.009377676056828502,0.17659574559690905,0.0,0.007205226855491645,0.007215382492685551,0.007283710974007068,0.005916501883533279,0.00434489122504815,0.002908416824651927,0.02717325151564548,0.007132087541343826,0.007283710974007068,0.00982201088177935,0.3955346354157365,0.41287611171749183,0.5182916479275442
2014-10-26 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.009308902213427853,0.003141972652983341,0.009377676056828502,0.17659574559690905,0.0,0.007205226855491645,0.007215382492685551,0.007283710974007068,0.005916501883533279,0.00434489122504815,0.002908416824651927,0.02717325151564548,0.007132087541343826,0.007283710974007068,0.00982201088177935,0.3955346354157365,0.41287611171749183,0.5182916479275442
2014-10-27 00:00:00+00:00,0.0007465298160652389,0.0007465298160652389,0.001432135923784425,0.0,0.0015004245102536312,0.10920744870462103,0.0,0.005304947290718051,0.0062830575069452305,0.006791291104353447,0.005752872283115343,0.00426459544899728,0.0030603838725422466,0.010169581134511108,0.008180455686187957,0.006791291104353447,0.007477921932316542,0.3917639440021973,0.411188647723169,0.5140300480403812
2014-10-28 00:00:00+00:00,0.0,0.0,0.001432135923784425,0.0011782405999799378,0.0011253216495106938,0.028967592619182123,0.0,0.003325488893570344,0.005269660998201198,0.006278353606115186,0.005572018553707592,0.004179838848298978,0.0032123509407939177,0.0,0.008914337009110346,0.006278353606115186,0.005484133395941851,0.38849485966878233,0.40907153347095937,0.5113539355805211
2014-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0011782405999799378,0.0,0.0,0.0,0.001346030496422651,0.004256264489457151,0.005765416107876939,0.005417001092787518,0.004095082247600704,0.0033643180090456304,2.7755575615628914e-17,0.009336202000884905,0.005765416107876939,0.003880591798725866,0.38605323231977984,0.4068048750616367,0.5104224873274286
2014-10-30 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.003938383144821714,0.003141972652983341,0.0022506432990214015,0.04645564202884945,1.0,0.0,0.003607690893314544,0.005416618923565153,0.005313656168842773,0.004050473534927879,0.003537326729627796,0.2816825935220307,0.009211909401865725,0.005416618923565153,0.0033044336685935233,0.3860751520609403,0.40499669215291256,0.5132781402152605
2014-10-31 00:00:00+00:00,0.002612857607013533,0.002612857607013533,0.003938383144821714,0.0035347217999398134,0.0033759649485320953,0.03571358563981625,0.0,0.00015835628561433612,0.00283750965963811,0.005047303753293486,0.005201698955394254,0.004005864744555221,0.003700983570794153,0.25662711322336035,0.009114340385769304,0.005047303753293486,0.002651814475637379,0.38584231280187997,0.40349550636034903,0.5151902973538122
2014-11-01 00:00:00+00:00,0.002612857607013533,0.002612857607013533,0.003938383144821714,0.0035347217999398134,0.0033759649485320953,0.03571358563981625,0.0,0.00015835628561433612,0.00283750965963811,0.005047303753293486,0.005201698955394254,0.004005864744555221,0.003700983570794153,0.25662711322336035,0.009114340385769304,0.005047303753293486,0.002651814475637379,0.38584231280187997,0.40349550636034903,0.5151902973538122
2014-11-02 00:00:00+00:00,0.002612857607013533,0.002612857607013533,0.003938383144821714,0.0035347217999398134,0.0033759649485320953,0.03571358563981625,0.0,0.00015835628561433612,0.00283750965963811,0.005047303753293486,0.005201698955394254,0.004005864744555221,0.003700983570794153,0.25662711322336035,0.009114340385769304,0.005047303753293486,0.002651814475637379,0.38584231280187997,0.40349550636034903,0.5151902973538122
2014-11-03 00:00:00+00:00,0.002986125765831349,0.002986125765831349,0.003580346045737426,0.003927464106006806,0.00300085555414821,0.020792450807275688,0.0,0.0006334265215912072,0.0021078645404917773,0.004677988940397088,0.005072517762961859,0.003961256031882382,0.00386931636184909,0.2816398552875357,0.008896204430165339,0.004677988940397088,0.002149992238799109,0.38600834285629665,0.402333519340765,0.5173030251971612
2014-11-04 00:00:00+00:00,0.002986125765831349,0.002986125765831349,0.003580346045737426,0.004320213252963279,0.0033759649485320953,0.009780798728348642,0.0,0.0012668530431824004,0.001418754829819055,0.004308674127500675,0.004951948560021402,0.003921108143856933,0.004042325062069876,0.2816398552875357,0.008622809892894295,0.004308674127500675,0.0017172833470171511,0.3862863808175609,0.40146917579088964,0.5191569223687842
2014-11-05 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.004296414007629645,0.004712962399919751,0.004126177203658904,0.022081598630710277,0.0,0.0020586358503879437,0.0008107166421500445,0.003980394214398261,0.004839991496578794,0.0038898819828260822,0.004222347626039458,0.3340336932428479,0.008280194741452002,0.003980394214398261,0.0014572225940618078,0.38704621119962007,0.4009560073335893,0.5213442457174419
2014-11-06 00:00:00+00:00,0.00223959594976611,0.00223959594976611,0.005012488205798221,0.0035347217999398134,0.005251498853169612,0.04886101202860468,0.0,0.0018211007323995082,0.0,0.003590561772917236,0.004702198164648508,0.003836351543158645,0.004400032255787514,0.27424968294405644,0.007977374884933067,0.003590561772917236,0.0010182802811253833,0.38698323885435026,0.4005306950972056,0.521891465515767
2014-11-07 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.002148210121953001,0.0027492235060268683,0.0018755339046375163,0.012244560683356146,0.0,0.001662744446785172,0.0,0.003180211702851571,0.004547180703728448,0.0037828210257913747,0.0045894063326681195,0.2606683934271071,0.007626538440900402,0.003180211702851571,0.0005963571297089715,0.3868721445945577,0.4001643752587048,0.5222589045853672
2014-11-08 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.002148210121953001,0.0027492235060268683,0.0018755339046375163,0.012244560683356146,0.0,0.001662744446785172,0.0,0.003180211702851571,0.004547180703728448,0.0037828210257913747,0.0045894063326681195,0.2606683934271071,0.007626538440900402,0.003180211702851571,0.0005963571297089715,0.3868721445945577,0.4001643752587048,0.5222589045853672
2014-11-09 00:00:00+00:00,0.001866327790948294,0.001866327790948294,0.002148210121953001,0.0027492235060268683,0.0018755339046375163,0.012244560683356146,0.0,0.001662744446785172,0.0,0.003180211702851571,0.004547180703728448,0.0037828210257913747,0.0045894063326681195,0.2606683934271071,0.007626538440900402,0.003180211702851571,0.0005963571297089715,0.3868721445945577,0.4001643752587048,0.5222589045853672
2014-11-10 00:00:00+00:00,0.00223959594976611,0.00223959594976611,0.0028642780838452064,0.0035347217999398134,0.002625746159764325,0.006757731525828826,0.0,0.001504388161170836,0.00016214375206388687,0.0027903792613705597,0.004400775382306224,0.003733751410771327,0.004767090962416162,0.28804774849419085,0.007197917302016452,0.0027903792613705597,0.0003147577520111744,0.3871218229328145,0.39992991041342685,0.5230801744060674
2014-11-11 00:00:00+00:00,0.00223959594976611,0.00223959594976611,0.0028642780838452064,0.003141972652983341,0.002625746159764325,0.006260977482468218,0.0,0.001346031875556486,0.0004053590271315133,0.0024005468198895347,0.004245757921386151,0.0036846817957512934,0.00495412708471385,0.28804774849419085,0.006704731823221871,0.0024005468198895347,0.00011391067319538317,0.3874527080671557,0.3998199860395334,0.5238558851175377
2014-11-12 00:00:00+00:00,0.00223959594976611,0.00223959594976611,0.003580346045737426,0.0035347217999398134,0.002625746159764325,0.02688467813859542,0.0,0.0010293193043278276,0.0006485743021990981,0.0020107143784084958,0.004082128320968215,0.003635612180731246,0.005141163207011537,0.28804774849419074,0.006142037590858795,0.0020107143784084958,0.0,0.38784344598892095,0.399823739459022,0.5245639367332301
2014-11-13 00:00:00+00:00,0.002986125765831349,0.002986125765831349,0.0032223151829295082,0.003927464106006806,0.002625746159764325,0.010183327912364367,1.0,0.0011876755899421498,0.0006080381876690105,0.0016619168367214554,0.003935722849540094,0.0035954642927057967,0.005328199675452672,0.3488494152544766,0.0055083678542701825,0.0016619168367214554,6.09323522568761e-05,0.38867382972839415,0.4000216050538132,0.5257729806041511
2014-11-14 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.003580346045737426,0.003927464106006806,0.00300085555414821,0.021416809307105773,1.0,0.0015043895403046847,0.0006891104167291995,0.0013131196524096694,0.0037893175281178693,0.00355977730702757,0.005515236143893779,0.37776060726874183,0.004725066863297114,0.0013131196524096694,0.0003090131550477493,0.38964060125543376,0.40040676597009983,0.5269395651326759
2014-11-15 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.003580346045737426,0.003927464106006806,0.00300085555414821,0.021416809307105773,1.0,0.0015043895403046847,0.0006891104167291995,0.0013131196524096694,0.0037893175281178693,0.00355977730702757,0.005515236143893779,0.37776060726874183,0.004725066863297114,0.0013131196524096694,0.0003090131550477493,0.38964060125543376,0.40040676597009983,0.5269395651326759
2014-11-16 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.003580346045737426,0.003927464106006806,0.00300085555414821,0.021416809307105773,1.0,0.0015043895403046847,0.0006891104167291995,0.0013131196524096694,0.0037893175281178693,0.00355977730702757,0.005515236143893779,0.37776060726874183,0.004725066863297114,0.0013131196524096694,0.0003090131550477493,0.38964060125543376,0.40040676597009983,0.5269395651326759
2014-11-17 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.004296414007629645,0.004320213252963279,0.0033759649485320953,0.022050704834685738,0.0,0.0017419246582931064,0.000729646531259287,0.0009643224680978835,0.0036429122066956587,0.00351962949670194,0.005697596703169064,0.37776060726874183,0.0038281621486130624,0.0009643224680978835,0.0006991810892786332,0.390504607511213,0.4009176476248986,0.5277226272363741
2014-11-18 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.003580346045737426,0.004320213252963279,0.003751067809275019,0.004704443570117614,0.0,0.0020586372295217925,0.0008107180542629988,0.0006565598262048139,0.003513730864257325,0.0034839425110237132,0.005879957242082956,0.40846066255085245,0.0029055324392836396,0.0006565598262048139,0.001207595310311435,0.39147685444179664,0.40155450628042794,0.5285072854906686
2014-11-19 00:00:00+00:00,0.003359393924649165,0.003359393924649165,0.003580346045737426,0.004712962399919751,0.003751067809275019,0.00556227240856068,0.0,0.002296172347510228,0.0007701826457893746,0.0003282799131024139,0.0033587134033372656,0.003443794700698083,0.006057641871830985,0.38314623372050505,0.0017581728261549523,0.0003282799131024139,0.001954049382470291,0.39212562358006353,0.40221623728579137,0.5286622049957201
2014-11-20 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.004296414007629645,0.004712962399919751,0.003751067809275019,0.016226586586719622,0.0,0.002454528633124564,0.0009323256917967981,0.0,0.0032209200714069797,0.003417029442014455,0.006223636687941611,0.41521740622555625,0.0,0.0,0.00346446342398167,0.3929107643237773,0.4029298679548816,0.5289854663791649
2014-11-21 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.003938383144821714,0.005105704705986744,0.003751067809275019,0.0059655895752780555,0.0,0.002533706086364801,0.0011350048523343093,0.00010258742817259581,0.0030831267394767353,0.0033902641833308406,0.006394307413218128,0.4152174062255565,0.00012735262299920502,0.00010258742817259581,0.003520360853081772,0.3935952004436934,0.40366138640023763,0.5290968818853011
2014-11-22 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.003938383144821714,0.005105704705986744,0.003751067809275019,0.0059655895752780555,0.0,0.002533706086364801,0.0011350048523343093,0.00010258742817259581,0.0030831267394767353,0.0033902641833308406,0.006394307413218128,0.4152174062255565,0.00012735262299920502,0.00010258742817259581,0.003520360853081772,0.3935952004436934,0.40366138640023763,0.5290968818853011
2014-11-23 00:00:00+00:00,0.003732655581896588,0.003732655581896588,0.003938383144821714,0.005105704705986744,0.003751067809275019,0.0059655895752780555,0.0,0.002533706086364801,0.0011350048523343093,0.00010258742817259581,0.0030831267394767353,0.0033902641833308406,0.006394307413218128,0.4152174062255565,0.00012735262299920502,0.00010258742817259581,0.003520360853081772,0.3935952004436934,0.40366138640023763,0.5290968818853011
2014-11-24 00:00:00+00:00,0.005972251531662684,0.005972251531662684,0.006444624129582632,0.007462185905946606,0.006001711108296406,0.007619995813293559,0.0,0.0030879537755819086,0.0015403631734093315,0.00038983244148102503,0.002997005944521791,0.003381342456336228,0.0065766679521320065,0.5747627173087295,0.0006286342708505949,0.00038983244148102503,0.0034959011763107534,0.3953845569330335,0.4046665023480638,0.5308010067447816
2014-11-25 00:00:00+00:00,0.006345519690480514,0.006345519690480514,0.006086593266774715,0.007069436758990161,0.006001711108296406,0.005815255473455792,1.0,0.003642202843932865,0.0019862576090144413,0.0007386299831680654,0.0029281092785566343,0.003381342456336228,0.006759028511407292,0.5953400296061832,0.0010008546407936358,0.0007386299831680654,0.0037619703457469067,0.39702618486290736,0.40585582942264364,0.5319483811091655
