Date,Adj Close,Close,High,Low,Open,Volume,Positive_Close,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,Upper_Band,Middle_Band,Lower_Band,MACD,MACD_Signal,MACD_Hist
2014-10-01 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.380007970025515e-06,5.120239444251456e-06,3.824427553184808e-06,3.4798762764501627e-06,0.9946502444201676,9.003197061212849e-06,6.380007970025515e-06,0.04445420575527152,0.04777000585240243,0.04177838234060533,0.3828539530687841
2014-10-02 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.541251279836986e-06,5.186206073405787e-06,3.871845939325449e-06,3.4982187892593057e-06,0.9946502444201676,9.076677137469921e-06,6.541251279836986e-06,0.044454439508988156,0.047769753515882134,0.04177846697061485,0.38285291525086573
2014-10-03 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.7024945896484464e-06,5.2521727025601215e-06,3.919264325466091e-06,3.5165613020684487e-06,0.9946502444201671,9.11495196681129e-06,6.7024945896484464e-06,0.04445470890774496,0.04776947155973121,0.041778472588033744,0.3828520102954764
2014-10-04 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.7024945896484464e-06,5.2521727025601215e-06,3.919264325466091e-06,3.5165613020684487e-06,0.9946502444201671,9.11495196681129e-06,6.7024945896484464e-06,0.04445470890774496,0.04776947155973121,0.041778472588033744,0.3828520102954764
2014-10-05 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.7024945896484464e-06,5.2521727025601215e-06,3.919264325466091e-06,3.5165613020684487e-06,0.9946502444201671,9.11495196681129e-06,6.7024945896484464e-06,0.04445470890774496,0.04776947155973121,0.041778472588033744,0.3828520102954764
2014-10-06 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,6.8637378994599105e-06,5.318139331714459e-06,3.966682711606736e-06,3.5349038148775917e-06,0.9946502444201676,9.113461459137489e-06,6.8637378994599105e-06,0.04445501856859787,0.047769169610492476,0.04177841059291324,0.3828512359083638
2014-10-07 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,7.024981209271371e-06,5.3841059608687935e-06,4.014101097747377e-06,3.5532463276867347e-06,0.9946502444201676,9.064688189442478e-06,7.024981209271371e-06,0.044455376102881555,0.04776885543817057,0.04177829181624506,0.38285058557191515
2014-10-08 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,7.186224519082835e-06,5.450072590023128e-06,4.061519483888019e-06,3.5715888404958776e-06,0.9946502444201676,8.955557036212917e-06,7.186224519082835e-06,0.04445579474905541,0.04776853526967036,0.04177812629398358,0.3828500501803245
2014-10-09 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,7.347467828894303e-06,5.5160392191774655e-06,4.108937870028667e-06,3.5899313533050274e-06,0.9946502444201676,8.760338480997527e-06,7.347467828894303e-06,0.04445630055805782,0.04776821405195354,0.04177792314421055,0.3828496192209153
2014-10-10 00:00:00+00:00,7.645999000246647e-06,7.66995444851723e-06,7.66995444851723e-06,8.803007061281312e-06,8.803007061281312e-06,0.0,0.0,7.66995444851723e-06,7.66995444851723e-06,7.508711138705763e-06,5.5820058483318e-06,4.156356256169309e-06,3.6082738661141704e-06,0.9946502444201676,8.413044707157954e-06,7.508711138705763e-06,0.04445696034204267,0.04776789567280167,0.041777690517478705,0.38284928161228204
